id,hospital_name,computed_alternate_names,province,city,address,zip,phone,web,email,updated_at
497,泉州东南医院,,福建省,泉州市,福建省泉州市丰泽区泉秀路,362000,电话:0595-22582477;0595-22588070,nan,nan,2018-12-04T19:02:51Z
498,泉州市儿童医院,,福建省,泉州市,福建省泉州市丰泽街700号,nan,电话：0595-22130158  ,nan,nan,2018-12-04T19:02:51Z
499,莆田市第一医院,,福建省,莆田市,福建省莆田市城厢区南门西路449号,nan,电话:0594-2292145(院办公室) 传真：0594-2280617,nan,nan,2018-12-04T19:02:51Z
500,莆田学院附属医院,,福建省,莆田市,莆田市荔城区东圳东路999号,351100,电话：0594-2293910 传真：0594-2330980 行政总值班：0594-2222120,nan,nan,2018-12-04T19:02:51Z
501,龙岩市第一医院,,福建省,龙岩市,福建龙岩九一北路105号,nan,电话:0597-2294813(院办公室),nan,nan,2018-12-04T19:02:51Z
502,中国医科大学附属第一医院,中国医科大学第一医院,辽宁省,沈阳市,辽宁省沈阳和平区南京街155号,nan,电话:024-83283333(总机),nan,nan,2018-12-04T19:02:51Z
503,辽宁电力中心医院血液净化中心,,辽宁省,沈阳市,沈阳市沈河区文化路68号,nan,电话:024-23891879/23929366,nan,nan,2018-12-04T19:02:51Z
504,辽宁省人民医院,,辽宁省,沈阳市,沈阳市沈河区文艺路33号,110016,电话:024-24016114(查号),nan,nan,2018-12-04T19:02:52Z
505,沈阳医学院第二附属医院,,辽宁省,沈阳市,沈阳市和平区北九马路20号,nan,电话：024-22824430,nan,nan,2018-12-04T19:02:52Z
506,中国医科大学附属第四医院,,辽宁省,沈阳市,沈阳市皇姑区崇山东路4号,110032,电话：62255001 传真：62571119,nan,nan,2018-12-04T19:02:52Z
507,中国医科大学附属盛京医院,,辽宁省,沈阳市,中国辽宁省沈阳市和平区三好街36号,110004,电话:(024)96615,nan,nan,2018-12-04T19:02:52Z
508,辽宁省金秋医院,,辽宁省,沈阳市,沈阳市沈河区小南街317号,nan,电话:024-62784567(总机),nan,nan,2018-12-04T19:02:52Z
509,沈阳爱尔眼科医院,,辽宁省,沈阳市,沈阳市和平区十一纬路11号,nan,电话：024-23251455/23251499/4-007-008-009,nan,nan,2018-12-04T19:02:52Z
510,沈阳市第四人民医院,,辽宁省,沈阳市,沈阳市皇姑区黄河南大街20号,110031,电话：024-86862514 传真：024-86861329,nan,nan,2018-12-04T19:02:52Z
511,辽宁血栓中西医结合医院,,辽宁省,沈阳市,辽宁省沈阳市苏家屯区雪松路49号,110101,电话：024-89814515;024-89116311;024-89814514,nan,nan,2018-12-04T19:02:52Z
512,大连医科大学附属第二医院,,辽宁省,大连市,大连市沙河口区中山路467号,nan,电话:0411-84671291(总机),nan,nan,2018-12-04T19:02:53Z
513,大连市友谊医院,,辽宁省,大连市,大连市中山区三八广场8号,116100,电话：0411-82718822,nan,nan,2018-12-04T19:02:53Z
514,大连大学附属新华医院,,辽宁省,大连市,大连市沙河口区万岁街156号,nan,电话：0411-84314175,nan,nan,2018-12-04T19:02:53Z
515,大连市中心医院,,辽宁省,大连市,大连市沙河口区学工街42号,116033,电话:0411-84412001(总机),nan,nan,2018-12-04T19:02:53Z
516,大连大学附属中山医院,大连大学附属医院,辽宁省,大连市,辽宁省大连市中山区解放街6号,116001,电话：0411-62893015     传真：0411-62893555,nan,nan,2018-12-04T19:02:53Z
517,大连何氏眼科医院,,辽宁省,大连市,大连市沙河口区西南路189号,nan,电话:0411-84570588,nan,nan,2018-12-04T19:02:53Z
518,锦州市中心医院,,辽宁省,锦州市,中国辽宁市锦州市古塔区上海路二段51号,nan,电话:0416-2393033,nan,nan,2018-12-04T19:02:53Z
519,辽宁医学院附属第一医院,,辽宁省,锦州市,辽宁省锦州市人民街五段二号,nan,电话:0416-4197026,nan,nan,2018-12-04T19:02:53Z
520,辽阳市中心医院,,辽宁省,辽阳市,辽阳市中华大街二段148号,nan,电话:0419-3226224(院办公室),nan,nan,2018-12-04T19:02:54Z
521,鞍钢集团公司总医院,,辽宁省,鞍山市,辽宁省鞍山市铁东区健身街3号,nan,电话:0412-6313773（办公室）、6311220（医务部）、6726450（总值班）,nan,nan,2018-12-04T19:02:54Z
522,鞍山铁西医院,,辽宁省,鞍山市,辽宁省鞍山市铁西区民主街166号,nan,电话:0412-8813788(医务科),nan,nan,2018-12-04T19:02:54Z
523,鞍山市中心医院,,辽宁省,鞍山市,辽宁省鞍山市铁东区南中华路77号,nan,电话：0412-5930000,nan,nan,2018-12-04T19:02:54Z
524,海城市中心医院,,辽宁省,鞍山市,海城市东关委四组2号,114200,电话:0412-3199052,nan,nan,2018-12-04T19:02:54Z
525,本溪市中心医院,,辽宁省,本溪市,辽宁省本溪市市府北街九号,nan,电话：0414—2215555,nan,nan,2018-12-04T19:02:54Z
526,本钢总医院,,辽宁省,本溪市,辽宁省本溪市人民路29号,100142,电话：0414-2843868,nan,nan,2018-12-04T19:02:54Z
527,抚顺市中心医院,,辽宁省,抚顺市,辽宁省抚顺市顺城区新城路中段5号,nan,电话:0413-7850576,nan,nan,2018-12-04T19:02:54Z
528,抚顺矿务局总医院,,辽宁省,抚顺市,辽宁省抚顺市新抚区中央大街24号,nan,电话:024-52533771 024-52533496,nan,nan,2018-12-04T19:02:54Z
529,朝阳市第二医院,,辽宁省,朝阳市,辽宁省朝阳市朝阳大街四段26号,nan,电话：0421-2917777 传真：0421-2919764,nan,nan,2018-12-04T19:02:55Z
530,丹东市中心医院,,辽宁省,丹东市,辽宁省丹东市振兴区人民街70号,nan,电话： 86- 0415- 6163479 传真： 86- 0415- 3197563,nan,nan,2018-12-04T19:02:55Z
531,丹东市第一医院,,辽宁省,丹东市,辽宁省丹东市元宝区宝山大街76号,nan,电话：0415-2855108,nan,nan,2018-12-04T19:02:55Z
532,盘锦市第四人民医院,,辽宁省,盘锦市,盘锦市双台子区辽河路长征街330号,nan,电话:0427-3591120,nan,nan,2018-12-04T19:02:55Z
533,辽河油田中心医院,,辽宁省,盘锦市,辽宁省盘锦市兴隆台区振兴街迎宾路26号,nan,电话:0427-7650589,nan,nan,2018-12-04T19:02:55Z
534,铁法煤业集团总医院,,辽宁省,铁岭市,辽宁省调兵山市振兴路88号,112700,电话:024-6839120,nan,nan,2018-12-04T19:02:55Z
535,铁岭市中心医院,,辽宁省,铁岭市,铁岭市银州区岭东街18号,112000,电话：024-72213309    传真：024-72213200,nan,nan,2018-12-04T19:02:55Z
536,吉林大学第一医院,,吉林省,长春市,长春市新民大街71号,nan,"电话:0431-88782222(总机),0431-85612345(院服务台) ",nan,nan,2018-12-04T19:02:55Z
537,吉林大学第二医院,,吉林省,长春市,长春市南关区自强街218号,nan,电话：0431-88796555  门诊咨询电话：0431-88796888  用药咨询电话：0431-88796313,nan,nan,2018-12-04T19:02:55Z
538,吉林大学第四医院,,吉林省,长春市,长春市东风大街2643号,nan,电话:0431-85906812(总机),nan,nan,2018-12-04T19:02:56Z
539,吉林大学中日联谊医院,,吉林省,长春市,吉林省长春市仙台大街126号,130033,电话:0431-84995222/5114,nan,nan,2018-12-04T19:02:56Z
540,吉林省肝胆医院,,吉林省,长春市,吉林省长春市绿园区景阳大路2218号,nan,电话：0431-87688310 87676566,nan,nan,2018-12-04T19:02:56Z
541,吉林省前卫医院,,吉林省,长春市,吉林省长春市朝阳区前进大街1445号,nan,电话:0431-5162501,nan,nan,2018-12-04T19:02:56Z
542,吉林心脏病医院,,吉林省,长春市,长春市自由大路108 号,130000,电话:0431-5649006,nan,nan,2018-12-04T19:02:56Z
543,北华大学附属医院,,吉林省,吉林市,吉林市解放中路12号,nan,电话:0432-62166000(总机),nan,nan,2018-12-04T19:02:56Z
544,吉林市中心医院,,吉林省,吉林市,吉林市船营区南京街4号,nan,电话：0432-62167080; 联系电话：0432-62167114; 传 真：0432-62452391,nan,nan,2018-12-04T19:02:56Z
545,吉化集团公司总医院,,吉林省,吉林市,吉林省吉林市龙潭区大同路32号,132022,电话：0432-3968926〓3037847,nan,nan,2018-12-04T19:02:56Z
546,延边大学附属医院,,吉林省,延边市,中国吉林省延吉市局子街1327号,nan,电话：(0433)2660009 2660020 传真：(0433)2513610,nan,nan,2018-12-04T19:02:56Z
547,哈尔滨医科大学附属第一医院,,黑龙江省,哈尔滨,哈尔滨市南岗区邮政街23号,nan,"电话：0451-85556000(总机),0451-85555555(预约)",nan,nan,2018-12-04T19:02:57Z
548,哈尔滨医科大学附属第二医院,,黑龙江省,哈尔滨,哈尔滨市南岗区学府路246号,150001,"电话:0451-86662961(总机),0451-86605612(门诊)",nan,nan,2018-12-04T19:02:57Z
549,哈尔滨医科大学附属第四医院,,黑龙江省,哈尔滨,哈尔滨市南岗区颐园街37号,150001,电话：0451—82576999；82576608；82576617,nan,nan,2018-12-04T19:02:57Z
550,黑龙江省医院,,黑龙江省,哈尔滨,哈尔滨市香坊区中山路82号,nan,电话：0451-88025114;急诊电话：0451-53642975传真：55662437,nan,nan,2018-12-04T19:02:57Z
551,黑龙江省邮电医院,,黑龙江省,哈尔滨,黑龙江省哈尔滨市南岗区民益街68号,nan,电话: 0451-53642677,nan,nan,2018-12-04T19:02:57Z
552,大庆油田总医院,大庆石油管理局职工医院,黑龙江省,大庆市,黑龙江省大庆市萨尔图区中康街9号,nan,电话:0459-5994114,nan,nan,2018-12-04T19:02:57Z
553,大庆市人民医院,,黑龙江省,大庆市,黑龙江省大庆市开发区建设路213号,nan,电话:0459-6612000(值班室),nan,nan,2018-12-04T19:02:57Z
554,大庆市第二医院,,黑龙江省,大庆市,黑龙江省大庆市红岗区解放一街29号,163461,电话：0459-5202636（急诊） 0459-5202621（院总值班）传真：0459-5202681,nan,nan,2018-12-04T19:02:57Z
555,大庆龙南医院,,黑龙江省,大庆市,大庆让湖路区爱国路35号,nan,电话:0459-5910114(查号台),nan,nan,2018-12-04T19:02:58Z
556,大庆眼科医院,,黑龙江省,大庆市,大庆高新技术开发区建设路267号,nan,电话：0459-8106361,nan,nan,2018-12-04T19:02:58Z
557,鸡西矿业集团总医院,,黑龙江省,鸡西市,鸡西市和平北大街158号,nan,电话:0467-2724664(总机),nan,nan,2018-12-04T19:02:58Z
558,鸡西市人民医院,,黑龙江省,鸡西市,鸡西市鸡冠区兴国中路111号,nan,电话:0467-2655678,nan,nan,2018-12-04T19:02:58Z
559,牡丹江第一人民医院,,黑龙江省,牡丹江市,黑龙江省牡丹江市爱民区建卫路4号,nan,电话:0453-6526231,nan,nan,2018-12-04T19:02:58Z
560,牡丹江市第二人民医院,,黑龙江省,牡丹江市,牡丹江市光华街179号,157013,电话：0453-6923422,nan,nan,2018-12-04T19:02:58Z
561,牡丹江医学院红旗医院,,黑龙江省,牡丹江市,黑龙江省目牡丹江市太平路1号,nan,电话:一分院电话：0453-6224739 6221913； 二分院电话：0453-6527066 6523581； 住院部地址电话：0453-6582800,nan,nan,2018-12-04T19:02:58Z
562,齐齐哈尔市第一医院,,黑龙江省,齐齐哈尔市,黑龙江省齐齐哈尔市龙沙区公园路30号,161005,电话：0452-2425981 传真:0452-2470942,nan,nan,2018-12-04T19:02:58Z
563,齐齐哈尔医学院附属第二医院,,黑龙江省,齐齐哈尔市,齐齐哈尔市建华区中华西路37号,nan,电话:0452-2739659(医务科),nan,nan,2018-12-04T19:02:59Z
564,鹤岗市人民医院,,黑龙江省,鹤岗市,黑龙江省鹤岗市电信路1号,nan,电话:0468-3855417(门诊部),nan,nan,2018-12-04T19:02:59Z
565,鹤岗市中医院,,黑龙江省,鹤岗市,向阳区红军路27号,nan,电话:0468-3237597,nan,nan,2018-12-04T19:02:59Z
566,佳木斯大学医学院第一附属医院,佳木斯医学院附属医院,黑龙江省,佳木斯市,黑龙江省佳木斯市德祥街234号,nan,电话:0454-8623779,nan,nan,2018-12-04T19:02:59Z
567,黑龙江省宝清县八五三农场职工医院,,黑龙江省,鸭山市,黑龙江省双鸭山市宝清县八五三农场场部,155630,"电话：, 0469-5388494",nan,nan,2018-12-04T19:02:59Z
568,七台河市人民医院,,黑龙江省,七台河市,黑龙江省七台河市桃山区山湖路37号,nan,电话：0464-8669108  传真：0464-8263216,nan,nan,2018-12-04T19:02:59Z
569,安徽医科大学第一附属医院,,安徽省,合肥市,合肥市绩溪路218号,230022,电话：(0551)62922114　　传真：(0551)63633742,nan,nan,2018-12-04T19:02:59Z
570,安徽省立医院,安徽省省立医院,安徽省,合肥市,安徽省合肥市庐江路17号,230001,电话:0551-62283114,nan,nan,2018-12-04T19:03:00Z
571,合肥市第一人民医院,,安徽省,合肥市,安徽省合肥市淮河路390号,nan,"电话:0551-62183114(总机),62183432(挂号室)",nan,nan,2018-12-04T19:03:00Z
572,合肥普瑞眼科医院,,安徽省,合肥市,合肥市黄山路420号(合作化南路和黄山路交口),nan,电话:0551-65127745,nan,QQ:800051020,2018-12-04T19:03:00Z
573,合肥新视眼科医院,,安徽省,合肥市,合肥徽州大道689号（徽州大道与黄山路交口往南300米）,nan,电话:400-665-1616,nan,nan,2018-12-04T19:03:00Z
574,安徽医科大学第二附属医院,,安徽省,合肥市,合肥市经济技术开发区芙蓉路678号,230601,电话:0551-63869114 传真:0551-63869400,nan,nan,2018-12-04T19:03:00Z
575,皖南医学院戈矶山医院,皖南医学院附属弋矶山医院,安徽省,芜湖市,安徽省芜湖市赭山西路2号,241001,电话:0553-5739999(总机)传真：0553-5738279,nan,nan,2018-12-04T19:03:00Z
576,皖南医学院第二附属医院,,安徽省,芜湖市,安徽省芜湖市康复路123号,nan,"电话:0553-2871904(院长办公室),0553-2871905(医务科)",nan,nan,2018-12-04T19:03:00Z
577,芜湖市第二人民医院,,安徽省,芜湖市,安徽省芜湖市九华山中路263号,241000,"电话：0553-3909339,3909019传真号码：0553-3832545",nan,nan,2018-12-04T19:03:01Z
578,皖北煤电集团总医院,,安徽省,蚌埠市,安徽省宿州市淮河西路125号,nan,电话：0557-3972555,nan,nan,2018-12-04T19:03:01Z
579,蚌埠医学院第一附属医院,第一附属医院,安徽省,蚌埠市,蚌埠市长淮路287号,nan,电话：(0552)3086384,nan,nan,2018-12-04T19:03:01Z
580,蚌埠市第三人民医院,,安徽省,蚌埠市,安徽省蚌埠市胜利中路38号,nan,电话：0552-2053939（医院办公室）， 2067333（门诊预约挂号）， 2058901（投诉办公室）， 2046358（监督电话）,nan,nan,2018-12-04T19:03:01Z
581,淮北矿工总医院,,安徽省,淮北市,安徽省淮北市长山路 1 号,235001,电话:办公室：0561-3068218;医务处：0561-3068424,nan,nan,2018-12-04T19:03:01Z
582,淮北市人民医院,,安徽省,淮北市,安徽省淮北市淮海西路66号,235000,电话：0561-3055021 传真：0561-3023717,nan,nan,2018-12-04T19:03:01Z
583,淮南东方医院集团肿瘤医院,,安徽省,淮南市,安徽省淮南市大通区九龙岗,232035,"电话：0554-6611275,2211120",nan,nan,2018-12-04T19:03:01Z
584,淮南东方医院集团总医院,,安徽省,淮南市,安徽省淮南市洞山老龙眼,232001,电话：0554-6895132 6895148,nan,nan,2018-12-04T19:03:02Z
585,淮南新华医院,,安徽省,淮南市,淮南市谢家集区健康路,232052,电话：(0554)2799222　　传真：(0554)2799111,nan,nan,2018-12-04T19:03:02Z
586,淮南东方医院集团眼科医院,,安徽省,淮南市,安徽省淮南市洞山老龙眼,232001,电话:+86 554 567 7770,nan,nan,2018-12-04T19:03:02Z
587,马鞍山市中心医院,,安徽省,马鞍山市,马鞍山市湖东北路27号,nan,电话：0555-2826791，0555--2826786  0555-2882777,nan,nan,2018-12-04T19:03:02Z
588,马鞍山市人民医院,,安徽省,马鞍山市,安徽省马鞍山市湖北路45号,nan,电话:0555-8222278 传真:0555-8222292,nan,nan,2018-12-04T19:03:02Z
589,安徽省宣城中心医院,,安徽省,宣城市,宣城市锦城南路68号,nan,电话：0563-2293023,nan,nan,2018-12-04T19:03:02Z
590,安庆市第二人民医院,,安徽省,安庆市,安庆市关岳庙街79号,246004,电话：0556-5512647,nan,nan,2018-12-04T19:03:02Z
591,池州市人民医院,,安徽省,池州市,安徽省池州市百牙中路3号,247000,电话：0566-2816080，传真：0566-2022417,nan,nan,2018-12-04T19:03:02Z
592,蒙城县第一人民医院,,安徽省,毫州市,安徽省蒙城县商城东路282号,233500,电话：0558-7623591　　传真：0558-7623591,nan,nan,2018-12-04T19:03:03Z
593,太和县人民医院,安徽太和县红十字医院,安徽省,阜阳市,安徽省太和县健康路21号,nan,电话：0558-8624951,nan,nan,2018-12-04T19:03:03Z
594,阜阳市第二人民医院,,安徽省,阜阳市,阜阳市颍州区临泉路450号,nan,电话:0558-2563930,nan,nan,2018-12-04T19:03:03Z
595,天长市人民医院,安徽省天长市人民医院,安徽省,滁州市,安徽省天长市建设东路194号；,nan,电话:0550-7026579,nan,nan,2018-12-04T19:03:03Z
596,巢湖市第二人民医院,,安徽省,巢湖市,安徽省巢湖市居巢区人民路319号,nan,电话：0565-2393799，2335100,nan,nan,2018-12-04T19:03:03Z
597,六安市人民医院,,安徽省,六安市,六安市皖西西路21号,237005,电话：400-850-8338 传真：0564-3312771,nan,nan,2018-12-04T19:03:03Z
598,南昌大学第一附属医院,,江西省,南昌市,南昌市永外正街17号,330006,电话:+86 791 869 2745,nan,nan,2018-12-04T19:03:03Z
599,江西省人民医院,,江西省,南昌市,南昌市爱国路92号,330006,电话：0791-86895506　　传真：0791-86895863,nan,nan,2018-12-04T19:03:04Z
600,南昌大学第二附属医院,,江西省,南昌市,江西省南昌市民德路1号,330006,电话:0791-86297662,nan,nan,2018-12-04T19:03:04Z
601,江西省肿瘤医院,,江西省,南昌市,南昌市北京东路519号,330029,电话：0791-8333222 8313812,nan,nan,2018-12-04T19:03:04Z
602,南昌大学第四附属医院,,江西省,南昌市,江西省南昌市西湖区广场南路133号,330003,电话：(0791)86263202,nan,nan,2018-12-04T19:03:04Z
603,南昌普瑞眼科医院,,江西省,南昌市,南昌市北京东路125号,nan, 电话:0791-86259791,nan,nan,2018-12-04T19:03:04Z
604,赣南医学院第一附属医院,,江西省,赣州市,赣州市青年路23号,nan,电话：0797-8266021,nan,nan,2018-12-04T19:03:04Z
605,赣州市人民医院,,江西省,赣州市,赣州市章贡区红旗大道17号,nan,电话:0797-8083336(预约挂号),nan,nan,2018-12-04T19:03:04Z
606,九江市第一人民医院,,江西省,九江市,九江市塔岭南路48号,nan,电话:0792-8177120；07928582052,nan,nan,2018-12-04T19:03:04Z
607,九江市中医院,,江西省,九江市,九江市庐山南路261号,nan,电话:0792-8188366(导诊台),nan,nan,2018-12-04T19:03:04Z
608,九江中山眼科医院,,江西省,九江市,浔阳区 滨江路滨江花园,nan,电话： 0792-8106888,nan,nan,2018-12-04T19:03:05Z
609,吉安市第二人民医院,,江西省,吉安市,江西省吉安市大巷口62号,nan,电话:0796—8313395,nan,QQ：800088395,2018-12-04T19:03:05Z
610,吉安市中心人民医院,,江西省,吉安市,吉安市井冈山大道106号,343000,电话：0796-8232505，8243041传真号码：0796-8232505,nan,nan,2018-12-04T19:03:05Z
611,安福县人民医院,,江西省,吉安市,安福县南街49号,343200,电话:0796-7622130,nan,nan,2018-12-04T19:03:05Z
612,宜春市第二人民医院,,江西省,宜春市,江西省宜春市中山东路475号,336000,电话：0795-3261346，3262998传真号码：0795-3262998,nan,nan,2018-12-04T19:03:05Z
613,宜春市人民医院,,江西省,宜春市,宜春市中山西路88号,nan,电话:0795-3236541(门诊部),nan,nan,2018-12-04T19:03:05Z
614,上饶市第五人民医院,,江西省,上饶市,上饶市建南路1号,nan,电话：0793-8035403,nan,nan,2018-12-04T19:03:05Z
615,南昌大学上饶医院,,江西省,上饶市,江西省上饶市信州区庆丰路31号,nan,"电话:0793-8251523(医务科),0793-8251533(院办)",nan,nan,2018-12-04T19:03:05Z
616,玉山县中医院,,江西省,上饶市,江西省上饶市玉山县冰溪镇三清大道99号,nan,电话:0793-2553784(院办),nan,nan,2018-12-04T19:03:06Z
617,景德镇市第一人民医院,,江西省,景德镇市,景德镇市中华北路317号,333000,电话：（0798）8523661  （0798）8523662,nan,nan,2018-12-04T19:03:06Z
618,萍乡市皮肤病防治所,,江西省,萍乡市,江西省萍乡市公园路112号,337000,电话：0799-6851392传真号码：0799-6851392,nan,nan,2018-12-04T19:03:06Z
619,萍乡市人民医院,,江西省,萍乡市,江西省萍乡市安源区广场路128号,337055,电话:0799-6881798,nan,nan,2018-12-04T19:03:06Z
620,广西医科大学第一附属医院,广西医科大学附属第一医院,广西壮族自治区,南宁市,广西南宁市双拥路6号,530021,"电话：0771-5359339(咨询),0771-5353014(急诊),0771-5356563(办公室)",nan,nan,2018-12-04T19:03:06Z
621,广西中医药大学附属瑞康医院,,广西壮族自治区,南宁市,广西南宁市华东路10号,nan,电话:0771-2188018(咨询),nan,nan,2018-12-04T19:03:06Z
622,广西壮族自治区人民医院,广西区人民医院,广西壮族自治区,南宁市,广西南宁市桃源路6号,530021,电话：0771-2635268  2186500  2186300(急诊)  2186009(医务部)  2186869(院办) ,nan,nan,2018-12-04T19:03:06Z
623,南宁市第二人民医院,,广西壮族自治区,南宁市,南宁市江南区淡村路13号,530031,电话:13347605309（总值班） 0771-2246258（院办） 2246479（宣传科）,nan,nan,2018-12-04T19:03:06Z
624,南宁市第八人民医院,,广西壮族自治区,南宁市,南宁市明秀西路63号,nan,电话：0771-3832821,nan,nan,2018-12-04T19:03:07Z
625,南宁市第一人民医院,,广西壮族自治区,南宁市,南宁市七星路89号,530022,电话:0771-2677885(咨询),nan,nan,2018-12-04T19:03:07Z
626,广西壮族自治区民族医院,,广西壮族自治区,南宁市,广西南宁市明秀路232号,530001,电话：0771-3112511 3112506 3133128,nan,nan,2018-12-04T19:03:07Z
627,柳州市中医院,广西中医药大学第三附属医院,广西壮族自治区,柳州市,柳州市解放北路32号,nan,电话:院办:0772-5357110传真:0772-5357111,nan,nan,2018-12-04T19:03:07Z
628,柳州市人民医院,广西医科大学第五附属医院,广西壮族自治区,柳州市,广西柳州市文昌路8号,545006,电话:0772-2662000,nan,nan,2018-12-04T19:03:07Z
629,柳州市工人医院,,广西壮族自治区,柳州市,广西柳州市柳石路1号,545005,nan,nan,nan,2018-12-04T19:03:08Z
630,柳州市红十字会医院,,广西壮族自治区,柳州市,柳州市中山东路43号,545000,电话：0772-2825195,nan,nan,2018-12-04T19:03:08Z
631,柳州铁路局中心医院,,广西壮族自治区,柳州市,广西柳州市飞鹅路利民区14号,545007,电话：0772-3923517,nan,nan,2018-12-04T19:03:08Z
632,桂林医学院附属医院,,广西壮族自治区,桂林市,桂林市乐群路15号,nan,电话:0773-2823244(咨询),nan,nan,2018-12-04T19:03:08Z
633,钦州市第二人民医院,,广西壮族自治区,钦州市,广西钦州市钦城区文峰南路219号,nan,电话:0777-2873278,nan,nan,2018-12-04T19:03:08Z
634,钦州市第一人民医院,,广西壮族自治区,钦州市,广西壮族自治区钦州市钦南区前进路44号,535000,电话：0777-2810549;0777-2824630,nan,nan,2018-12-04T19:03:08Z
635,贵港市人民医院,,广西壮族自治区,贵港市,广西壮族自治区贵港市港北区中山中路1号,nan,电话:+86 775 420 0168,nan,nan,2018-12-04T19:03:08Z
636,右江民族医学院附属医院,,广西壮族自治区,百色市,广西百色市中山二路18号,533000,电话：0776-2824233 传真：0776-2825603,nan,nan,2018-12-04T19:03:08Z
637,梧州市工人医院,,广西壮族自治区,梧州市,广西梧州市高地路南三巷一号,543001,电话：0774-2028689  传 真：0774-2028833办公电话：0774-2022076,nan,nan,2018-12-04T19:03:08Z
638,山西医科大学第一医院,,山西省,太原市,山西省太原市解放南路85号,30001,电话:0351-4639114,nan,nan,2018-12-04T19:03:09Z
639,山西省人民医院,,山西省,太原市,太原市双塔寺街29号,30012,电话：0351-4960130,nan,nan,2018-12-04T19:03:09Z
640,山西省第二人民医院,,山西省,太原市,太原市寇庄西路9号,30012,电话:7241735,nan,nan,2018-12-04T19:03:09Z
641,山西煤炭中心医院,,山西省,太原市,山西省太原市小店区学府街101号,30006,电话:0351--4119428,nan,nan,2018-12-04T19:03:09Z
642,太原市中心医院,,山西省,太原市,太原市东三道巷1号,30009,电话：0351-5656004 ,nan,nan,2018-12-04T19:03:09Z
643,山西省眼科医院,,山西省,太原市,山西省太原市府东街100号,30002,电话： 0351--8823009,nan,nan,2018-12-04T19:03:09Z
644,大同市第三人民医院,,山西省,大同市,山西省大同市新建南路医卫街1号,37008,电话：0352-5130644,nan,nan,2018-12-04T19:03:09Z
645,大同市第五人民医院,,山西省,大同市,大同市新建北路141号,nan,电话:0351-2870360,nan,QQ:1918692918,2018-12-04T19:03:09Z
646,阳煤集团总医院,,山西省,阳泉市,山西省阳泉市矿区北大西街8号,nan,电话:0353-7071041,nan,nan,2018-12-04T19:03:10Z
647,阳泉市第一人民医院,,山西省,阳泉市,阳泉市城区南大街167号,nan,"电话:0353-3030010(医务科),0353-2032472(院办)",nan,nan,2018-12-04T19:03:10Z
648,长治医学院附属和济医院,,山西省,长治市,山西省长治市太行东街271号,46011,电话：0355-2093269；急诊电话：0355-2093120,nan,nan,2018-12-04T19:03:10Z
649,长治医学院附属和平医院,,山西省,长治市,山西省长治市延安南路50号,46000,电话：0355-3128018,nan,nan,2018-12-04T19:03:10Z
650,汾西矿业集团公司职工总医院,,山西省,晋中市,山西省介休市裕华路110号,nan,电话：0354-7191120,nan,nan,2018-12-04T19:03:10Z
651,晋城煤业集团总医院,,山西省,晋城市,山西省晋城市城区北石店,nan,电话：0356-3661365,nan,nan,2018-12-04T19:03:10Z
652,晋城市人民医院,,山西省,晋城市,山西省晋城市文昌东街402,nan,电话：0356-2024091,nan,nan,2018-12-04T19:03:10Z
653,运城市眼科医院,,山西省,运城市,山西省运城地区运城市人民北路80号,44000,电话：0359-2024810，0359-2022197,nan,nan,2018-12-04T19:03:10Z
654,运城市中心医院,,山西省,运城市,运城市河东东街3690号,nan,电话：0359-6399114医院传真：0359-6396222,nan,nan,2018-12-04T19:03:10Z
655,四川大学附属华西医院,,四川省,成都市,四川省成都市武侯区国学巷37号,610041,电话：028-85422114,nan,nan,2018-12-04T19:03:11Z
656,四川省人民医院,,四川省,成都市,一环路西二段32号,610072,电话：028-87394243、87393928、87393927,nan,nan,2018-12-04T19:03:11Z
657,成都市第三人民医院,,四川省,成都市,成都市青龙街82号,nan,电话:028-86649831(总机),nan,nan,2018-12-04T19:03:11Z
658,成都成仁眼科医院,,四川省,成都市,四川省成都市沙湾路262号金洲商厦5楼,610031,电话：028-87684680，028-87687945,nan,nan,2018-12-04T19:03:11Z
659,成都医学院附属康桥眼科医院,,四川省,成都市,成都市一环路南四段洗面桥街1号,nan,电话：028-85075888 400-788-9900,nan,nan,2018-12-04T19:03:11Z
660,成都市第五人民医院,,四川省,成都市,四川省成都市温江区麻市街33号,611130,电话:028-82722252 传真: 028-82722252,nan,nan,2018-12-04T19:03:11Z
661,川北医学院附属医院,,四川省,南充市,四川省南充市顺庆区文化路63号,637000,电话：0817-2262110  门诊办公室：0817-2262212  纪委：0817-2262150,nan,nan,2018-12-04T19:03:11Z
662,南充市中心医院,,四川省,南充市,四川省南充市嘉陵区人民南路97号,nan,电话: 0817-2222207　2258622,nan,nan,2018-12-04T19:03:11Z
663,乐山市人民医院,,四川省,乐山市,乐山市市中区白塔街238号,nan,电话:0833-2119306(值班电话),nan,nan,2018-12-04T19:03:12Z
664,洪雅县人民医院,,四川省,乐山市,四川省眉山市洪雅县环东路25号,620360,电话：0833-7403778,nan,nan,2018-12-04T19:03:12Z
665,德阳市人民医院,,四川省,德阳市,四川省德阳市泰山北路一段173号,618000,电话:（TEL）：0838-2202999传真（Fax）：0838-2220098,nan,nan,2018-12-04T19:03:12Z
